Name,Status,Price,Stars,Ratings,URL,UPC
Kappa S/S 222 BANDA BALIMA T-SHIRT WHITE/MULTICOLOR 304NQ00-B2A,Brand New,ILS 81.82,Top,0,https://www.ebay.com/itm/Kappa-S-S-222-BANDA-BALIMA-T-SHIRT-WHITE-MULTICOLOR-304NQ00-B2A/174576575926?_trkparms=ispr%3D1&hash=item28a59325b6:g:Q9gAAOSwQPVf656M&amdata=enc%3AAQAFAAACcBaobrjLl8XobRIiIML1V4Imu%252Fn%252BzU5L90Z278x5ickkSG%252BOFgrj2Yvbvmrj2TAdMxILFcLglMhJkWS1pvp0PZWBgItgQRGFI2UJzC4eYGllrv0ST0NjqcwQi3HldBpFypLApZhB%252BAcezrM%252FoyRNOOUye%252F42pbrKofhbJ%252Bgm%252F7bHpQYhYrIKCrBtSyq%252FMvRixcZ6rYi2ezq1%252B3fgxC1AlEnY0ipxropB8HlBXt2gEv9Sg2%252F4uCMUx6pGxf92KuRChcrlO92SMP5Z4qim7EqVyo4VFM58%252BU4V7I%252FnOl4A%252BDg1q8RdWV3cud6DLZ7vEgtaExE4eJgWLkiwmIDk4vA6v1XYwXp6tLCKzOa4z3p5tl5cdoOdnALWczhxqXxPftyeYtN1Zv9kloGHP1xdfJZw5TLBwotCnrGD0E4Yz1%252FgQ6PLH9GZyw3MEXWKPHweurFA29sqA6h%252BVvrJhzz78F9QiqbKCkEpc74xL50plHWByQPzFBNf9x%252FRVi6akcxpLuxv9VGmSSU13yVM%252FqZAFbuMdT9hQNXZ0B%252Bekw5cSCE7GASjweJrDwxLSYgq0SXapZOFv5Op7raZfwb37NRXszEuo8NAbRvRURBBor7S27mh9Sqe6iQR1aCMQXTVhVzCpeaEi0zd4cvJ69%252FdBmdnPe7cVvB%252FVMScigzB%252BvWtl%252FutjUnGvnVa64O39xI%252FznOQy%252BsMxRJk2X5D5sfyPS95NENO7o9ddMoIhleSdOVOjSqA6pusOnuawiqCjwJoEB524IYLnnYKFwU4cBXB3Gc0ADmTfSQezrk%252BrVAM8NQP3rxavncVrCbw07Or3mwdWlbhT%252B4lcw%253D%253D%7Ccksum%3A17457657592679a727dd6a0f4491bcc12ad2068ae3ff%7Campid%3APL_CLK%7Cclp%3A2334524,
Pi Kappa Alpha Tee - Pikes Fraternity Preppy Plaid Applique Letters T Shirt Sm,Pre-Owned,ILS 81.82,Top,0,https://www.ebay.com/itm/Pi-Kappa-Alpha-Tee-Pikes-Fraternity-Preppy-Plaid-Applique-Letters-T-Shirt-Sm/251974576967?_trkparms=ispr%3D1&hash=item3aaadaeb47:g:6m8AAOSw3xJVZdDB&amdata=enc%3AAQAFAAACcBaobrjLl8XobRIiIML1V4Imu%252Fn%252BzU5L90Z278x5ickkrDx%252B2NLp21dg6hHbHAkGMXocj6tcGy9HTreucFGun%252BZga8PLD%252BWIvuZaWeh1bheEyfRD0or%252BMAE3C7vZF5hxJSPq%252F5tqjphfGO4g7vYBoNB2AHrGsa%252BCkemX5tYIwVJvjU8cW2%252BvgBSE203q0DAROQBNDKqNIfqOemRQ7GgJK3a8qY6k2QlnFBdRxFKXTFDEXzjx%252FTzlglEFcIEBIq6%252FRB1o8e9tCezCc1YvptwBtD3hXhfHVBBo7qGHUsdW0i1d3aXpBmnGsnOL654PpDI9YNTZmy%252F0QeWkzLjPyfq8riKxAwQQQ4DKZYxi68jQsSTZRwQFp1HvAUD7oGJ9HmwISo1P%252FnWrpHHv%252B0JmGi8XRDWgELuR6a26JnLOilL8epyhmBdaPN7PHiMdNwXakDPJlC3BuoQxTYGpaQH98%252BNCPV9su3pMYelRiL70VN4MSd6vs7LQnloRZ%252Brrrsn6aD1ewqJIJbEKHml1WIPcSjrLWidr%252BRLOxW4GHyIWDSixBBW7%252BAf6ydoldX5TshnlLrlrERRIAuNXLg4LaLdyfRqtpxKnr6E40Ya6iNb7IaWOi8vxGTb4E3ohbJNIQFdAA5lEDr2lo4sRIDK0HN67abmQfX8xhrvTECy47Pil0Nz%252BgNYIOQa1RM3ZX0fso%252FFVr4%252BHcu8nLeh6BP1caTzuzuKIPHzRJkYAPvbWgpINlYiocZKhm1Yf%252BM4h2v0qngCH7EpHhu7cItjPVzbMshifjOvS9f0M%252BVTFk1A%252FBWcs3YyrLfQlg80nrrXKVMMLTLG1nKRrmw%253D%253D%7Ccksum%3A25197457696779a727dd6a0f4491bcc12ad2068ae3ff%7Campid%3APL_CLK%7Cclp%3A2334524,
Aston Villa Away Stadium Sports Football Shirt Top 2020-21,Brand New,ILS 154.47,Pre,0,https://www.ebay.com/itm/Aston-Villa-Away-Stadium-Sports-Football-Shirt-Top-2020-21/233707022462?_trkparms=ispr%3D1&hash=item366a06287e:g:xr4AAOSwy45fV2G2&amdata=enc%3AAQAFAAACcBaobrjLl8XobRIiIML1V4Imu%252Fn%252BzU5L90Z278x5ickkai8xCwosGKpC0NWj85e%252FBy1t5Qm0UZ1gDGu3GNw0wv7gm3R9Q6Ccs%252BXQt%252F0MdNJknSeQHCWOpNSQ1Uqwgdk0k1QxVbTDkCMNOMHauOjzVR7xuTpSGD0Q5pJK%252BhZFpD%252B1ZswklXVW1BlzioKSPzR7QX3v7NeIqfjTqRT6CM7Evz1Ld9k3KalYn5IwokmcdG5auc2W2cGaGECrqPj8R81RNVVS8me4Tyi7IVxqeSkderDO5Pqd%252FeurxzYvZPzhFEOxfNEJ4n0x7vHa9ECHYo34ri%252FYT6e0BCYy5LgKIVNGom7Hq4RSZhDhzoroVgCkhTDca4iLLVC5IrfOINcmSikRktLu%252B8hUAc1QyXHcb%252Be9JWkFxH1hDlNHnszztm2N%252B4AwvVtIhxifOMLHDIgQrPvkjwCWcULFqLWeaa3JCzCF0kiDgP3Ln2jxQJvQMgR%252F7o094e23U2GLVlN0jef6EeiczLtI4X%252F5nCzmfkdBeJl1zIQWMIUUfjjJCXnlr%252FoRLt%252F93YeAadDuO0VRx30Sq2%252Fn1P3hMtccXfkSXT%252FglUjw1lXj9wLQf6btbzCL4F%252BV9%252BcdapoYav00Kyf38zOSU3A9F8f50I8sxWU0wHVgclue4VMBdkzu2BQ%252FIAQINFbDDEmBJyaOF00dbDxFdJxfc1GeWUqsQx1lgBWn5xxCld9hEVb9MOHBOgHFF3PjuAIdAhZzRIsmuCqAktNu6cemc3lU%252FRETQSXxtCY9dciukDdLYRurh1EC7TVXajTcJRx5DqimPfhAfqIYLo2a4XQEZoQv2A%253D%253D%7Ccksum%3A23370702246279a727dd6a0f4491bcc12ad2068ae3ff%7Campid%3APL_CLK%7Cclp%3A2334524,
Kappa ONE PIECE  Luffy  T-shirt   S to XL  BG,Brand New,ILS 425.63,0,0,https://www.ebay.com/itm/Kappa-ONE-PIECE-Luffy-T-shirt-S-to-XL-BG/293744776363?hash=item44648d94ab:g:MT8AAOSwp2VfZ1gA,
Mens NWT Kappa Bivarov Hoodie/ Sweatshirt Soccer Sport 80$ Retail,Brand New,ILS 130.97,0,0,https://www.ebay.com/itm/Mens-NWT-Kappa-Bivarov-Hoodie-Sweatshirt-Soccer-Sport-80-Retail/224315563841?_trkparms=ispr%3D1&hash=item343a3fdf41:g:CNIAAOSwo0df~4Fn&amdata=enc%3AAQAFAAACcBaobrjLl8XobRIiIML1V4Imu%252Fn%252BzU5L90Z278x5ickkgCVySCgrNFPU8Iu85TabMMGzAg0HcbMupA89ue5iPAVahQdONq5CBs8%252FgiPpa18cNd2ea3xb2MkONF8W8QhkJ37BWvlhjN5xXJ1Yb%252FkKTUndpVfips%252FLnThEM%252BDjvIb17DuH2XRVwYAY0iHl05se9gXBWxVQNyr%252Bi4OF%252BMhfr%252BmLE2%252Bf7PHuZfGVFaXXcSe9LnpLBkQtUFPTyGnzw3hw2%252Bjk9AzZ4dE4yuy5P49W3e%252FmeHhlCpQ%252BIHhLeGYY1oxz7E9RoT6kvM%252BaIS%252B%252FjrUzc13lneJnXHM%252BfYyw%252BQ3ZbAGO4MTIoAkx7mj63rtzRw8z6%252F6U0rvB0Hm5XEt43Y6ZjhNGkNOnpqCtqOoq6u2uLxnqt%252BV66zNaHz2Og3eyQvZhmB9bbALAJ2PJ%252F8lZ0Po6ko92m7%252Bw5SKyPWceSgxt4ieiXWy8ANe0DiGmQ%252FOQ5X1S2l0iIcpvxF37RC91BNkDvND2hcm2WuQDnob%252Fg9RvgMuLJjr0Z5QLhfouvM2ovv9mArYjHzbntjbphLday3S4RdtWh7c%252Bmd5oA2uYzlVmrWFESWvjVlnsxGH%252BuICdVg5KCg7V8L5pCJkZApIReHyzg69i5VBl8R5aTk8DdsACe8ytH0rv13%252FGfMsOT6HifK7AsjEy94ZkOM7pIGvRiTuqYSyLpjR1FHWB4dLCzW761YDlLtLgv45iZr75SbAbyCNTP0cKY%252BKbW2U4h0VE0TbfxbR%252FgqXHKPTDl14ZjS%252BfTVuPyFVsVvgnQ8XCWbCa5D%252FVXRMIGkXVNdbwOnVgYcT7NA%253D%253D%7Ccksum%3A22431556384179a727dd6a0f4491bcc12ad2068ae3ff%7Campid%3APL_CLK%7Cclp%3A2334524,
Mens Kappa T-SHIRTS & TOP Man LOGO ZOBI Training Long Sleeve Shirt ,Brand New,ILS 98.23,0,0,https://www.ebay.com/itm/Mens-Kappa-T-SHIRTS-TOP-Man-LOGO-ZOBI-Training-Long-Sleeve-Shirt/224301265007?_trkparms=ispr%3D1&hash=item343965b06f:g:WQAAAOSwzHxfmcCy&amdata=enc%3AAQAFAAACcBaobrjLl8XobRIiIML1V4Imu%252Fn%252BzU5L90Z278x5ickkgCVySCgrNFPU8Iu85TabMIU3l40XZ%252BHyM7d3827pZtZs4iKcqt%252Fl9Zctt6CLC5OycEwvlAfLzYBdn%252Fgvti2qpmVxhDg3IWoy6QVcdYhKAq7KRsL%252FowIISkMJCmH0xVDuJJigbpiT6WFpuAAWj4ri4VxvXSyW6duax8urrHJvrYI05oc92w%252FIs2%252FDDYAM%252BL3nYsLIgJycYbQEXIvkv4lUo8j%252Brz6RnXVaILyuPnofeWIwuyUqklWu%252BfB6aFJHwV%252F2uJsqWy0zzh8C0CrWMXTpaRFRSMd15Wy7e8X6xcu9TnvyLNSluHy7Ek514%252B%252B6S%252Fj9HPdmsY2UFDrK%252BaOkOjmE%252FHAxidbXOojUv0nZPQlAFV6ciaBjBK2wUji72F%252F3uHtP%252BPQwy3cfkuWLwIi0nazUUTdGbWf29ZaT7YQ8uJQbtqgftdUeSgjIcbKf156zHN2S0m3fjgARJz3CuR%252FkrA1V4PwsGtV%252FV7PZgoA0lPxzOTmnI%252FYcclRQ1arBSzwX%252FhVFRxU%252BkNgpUNHO3SahlHBe1CfGnoVNF%252FEwFeZ%252BvFJ3qeSm142%252FEq%252BPuJ%252BuNf0iRDgWXww%252FEH9TGT64SDJ36qvKbUcO%252FP3VeOBX5ZRLrkSsRELc7HpE4G3tOuodL4fDZYt%252BmjTVndiDg0gR0X%252FPr8JMgbNJCjoDsnywaq863wr%252BhhGYQqwRDE4OakyRb%252BRIyG63QuiTyioSeVv382pUMCFwEgEbOIVqgy9nCYnsudbt9c22Ohup%252BA90at7rKXdyqrXJ3hr88fzWGba0GCEYjppLmg%253D%253D%7Ccksum%3A22430126500779a727dd6a0f4491bcc12ad2068ae3ff%7Campid%3APL_CLK%7Cclp%3A2334524,
Kappa Ebeisen Sweat 5L Large Size Back Brushing,Brand New,ILS 325.43,Pre,0,https://www.ebay.com/itm/Kappa-Ebeisen-Sweat-5L-Large-Size-Back-Brushing/233867611979?hash=item3673988f4b:g:2aYAAOSwjOJgCXqw,NA
 Fiorentina Kappa Down Padded Jacket 2020 MEN Navy AMBADDED 2 ,Brand New,ILS 345.16,Top,0,https://www.ebay.com/itm/Fiorentina-Kappa-Down-Padded-Jacket-2020-MEN-Navy-AMBADDED-2/373321539669?hash=item56ebb2a055:g:WXsAAOSwL~pgB84h,
KAPPA KONTROLL T-SHIRT,New (Other),ILS 327.43,Wat,0,https://www.ebay.com/itm/KAPPA-KONTROLL-T-SHIRT/202969101897?hash=item2f41e6b649:g:JN0AAOSwBBVem1fe,
Medium Kappa All Black Kappa Track Jacket New Wth Tags Slim,Brand New,ILS 291.41,Wat,0,https://www.ebay.com/itm/Medium-Kappa-All-Black-Kappa-Track-Jacket-New-Wth-Tags-Slim/133470807375?hash=item1f137ae54f:g:nk4AAOSwKsVfFqIK,
*Kappa Unisex Banda Astoria Casual Retro Tracksuit Poppers Bottoms Medium Black*,Brand New,ILS 53.93,Tim,0,https://www.ebay.com/itm/Kappa-Unisex-Banda-Astoria-Casual-Retro-Tracksuit-Poppers-Bottoms-Medium-Black/203251200456?hash=item2f52b731c8:g:mRwAAOSw~b5f91e5,
"Kappa Men's Logo Cromen Slim T-Shirt, White",Brand New,ILS 33.60,Top,0,https://www.ebay.com/itm/Kappa-Mens-Logo-Cromen-Slim-T-Shirt-White/174436593123?hash=item289d3b2de3:g:1R4AAOSw~5RfYCVB,
KAPPA MEN AUTHENTIC ESTESSI SLIM FIT SHORT SLEEVE T-SHIRT BLACK GREY SILVER SIZE,Brand New,ILS 97.02,Top,0,https://www.ebay.com/itm/KAPPA-MEN-AUTHENTIC-ESTESSI-SLIM-FIT-SHORT-SLEEVE-T-SHIRT-BLACK-GREY-SILVER-SIZE/274474274830?hash=item3fe7f1100e:g:K34AAOSw4CFfSAUU,
Kappa Jacket Green Army Green Outdoor Unisex,Pre-Owned,ILS 58.94,Wat,0,https://www.ebay.com/itm/Kappa-Jacket-Green-Army-Green-Outdoor-Unisex/133243602144?hash=item1f05f004e0:g:JHEAAOSw-qld0l3V,
Kappa Tahiti T-shirt Black/White - short sleeve logo crew tee,Brand New,ILS 89.66,0,0,https://www.ebay.com/itm/Kappa-Tahiti-T-shirt-Black-White-short-sleeve-logo-crew-tee/174521411914?hash=item28a249694a:g:X0wAAOSwmU5fsp0W,
"Kappa Men's Authentic Taylor T-Shirt, Black",Brand New,ILS 38.79,Top,0,https://www.ebay.com/itm/Kappa-Mens-Authentic-Taylor-T-Shirt-Black/193402770760?hash=item2d07b41548:g:bmAAAOSw3DFeujNE,
KAPPA Vintage T-Shirt Blue Cotton Style Size XXL Man,Pre-Owned,ILS 59.49,Top,0,https://www.ebay.com/itm/KAPPA-Vintage-T-Shirt-Blue-Cotton-Style-Size-XXL-Man/174442375122?hash=item289d9367d2:g:XHEAAOSw-JlfZLw1,Does not apply
"Kappa Men's Igname Slim Pullover Hoodie, Blue",Brand New,ILS 114.03,Top,0,https://www.ebay.com/itm/Kappa-Mens-Igname-Slim-Pullover-Hoodie-Blue/174477221474?hash=item289fa71e62:g:-u0AAOSwoqZfhR8W,
KAPPA USA 1984 track field olympics team 80s running vest t-shirt size 52 (L),Pre-Owned,ILS 196.43,Top,0,https://www.ebay.com/itm/KAPPA-USA-1984-track-field-olympics-team-80s-running-vest-t-shirt-size-52-L/373382868966?hash=item56ef5a6fe6:g:-u8AAOSwWUJfz0cW,
Kappa Mens 222 Banda Lawson Lightweight Showerproof Packable Zip Up Jacket,Brand New,ILS 132.09,Top,0,https://www.ebay.com/itm/Kappa-Mens-222-Banda-Lawson-Lightweight-Showerproof-Packable-Zip-Up-Jacket/312894791322?hash=item48d9fb9e9a:g:jlEAAOSwSRtd~BWj,
"Kappa Men's 222 Banda Dobrev T-Shirt, White",Brand New,ILS 80.30,Top,0,https://www.ebay.com/itm/Kappa-Mens-222-Banda-Dobrev-T-Shirt-White/184486153162?hash=item2af43b4bca:g:EfQAAOSwJMxfhR6y,
New Mens White KAPPA Bellagio Authentic 222 Banda Jacket ~ RRP: £80.00,Brand New,ILS 224.49,0,0,https://www.ebay.com/itm/New-Mens-White-KAPPA-Bellagio-Authentic-222-Banda-Jacket-RRP-80-00/324264281478?hash=item4b7fa84586:g:NxEAAOSwRaVfOmgR,
Kappa Italy Team Mens Bomber Jacket Padded Italia Ancient Roman White Hype,Pre-Owned,ILS 327.43,Top,0,https://www.ebay.com/itm/Kappa-Italy-Team-Mens-Bomber-Jacket-Padded-Italia-Ancient-Roman-White-Hype/184449400019?hash=item2af20a7cd3:g:1ioAAOSwkTxfYSxu,
Kappa Mens Sharus Retro Casual Cotton T-Shirt Polo Shirt Tee Top,Brand New,ILS 78.70,Top,0,https://www.ebay.com/itm/Kappa-Mens-Sharus-Retro-Casual-Cotton-T-Shirt-Polo-Shirt-Tee-Top/143729821506?hash=item2176f70742:g:0HkAAOSwvUdfWfEH,
KAPPA ADULTS 4CENTO BLACK TECHNICAL SKI JACKET 4CENTO-402,Brand New,ILS 404.44,Top,0,https://www.ebay.com/itm/KAPPA-ADULTS-4CENTO-BLACK-TECHNICAL-SKI-JACKET-4CENTO-402/143695796950?hash=item2174efdad6:g:u0kAAOSwjFVfQllD,
Opening Ceremony Kappa Collaboration Hoodie Pullover,Brand New,ILS 530.99,Pre,0,https://www.ebay.com/itm/Opening-Ceremony-Kappa-Collaboration-Hoodie-Pullover/233867608673?hash=item3673988261:g:urIAAOSwAARgCXlN,NA
KAPPA MEN'S CLASSIC TAPED T SHIRT PURPLE VIOLET RETRO FOOTBALL CASUALS TEE TOP,Brand New,ILS 181.33,Top,0,https://www.ebay.com/itm/KAPPA-MENS-CLASSIC-TAPED-T-SHIRT-PURPLE-VIOLET-RETRO-FOOTBALL-CASUALS-TEE-TOP/223776203223?hash=item341a19e1d7:g:gR0AAOSw5j9d861v,
Kappa Black Authentic Buys T-Shirt,Brand New,ILS 121.35,0,0,https://www.ebay.com/itm/Kappa-Black-Authentic-Buys-T-Shirt/274433984678?hash=item3fe58a48a6:g:O4gAAOSwVe5fFm8h,
"Kappa Men's If Authentic Collar Slim Jacket, White",Brand New,ILS 114.29,Top,0,https://www.ebay.com/itm/Kappa-Mens-If-Authentic-Collar-Slim-Jacket-White/184486159668?hash=item2af43b6534:g:6jIAAOSwLeZfhSEY,
"KAPPA 90'S VINTAGE CENTRE LOGO RED SWEATSHIRT,RETRO,SIZE:SMALL",Pre-Owned,ILS 134.83,Top,0,https://www.ebay.com/itm/KAPPA-90S-VINTAGE-CENTRE-LOGO-RED-SWEATSHIRT-RETRO-SIZE-SMALL/124468369925?hash=item1cfae49a05:g:aWAAAOSwbVVfx7VM,Does not apply
T-shirt Kappa 222 Banda Coen Slim Black Men,Brand New,ILS 161.42,Top,0,https://www.ebay.com/itm/T-shirt-Kappa-222-Banda-Coen-Slim-Black-Men/283890792048?hash=item421935b670:g:-6sAAOSwaPNfGA9K,
"Kappa Men's Keldy Slim Joggers, Black",Brand New,ILS 88.24,Top,0,https://www.ebay.com/itm/Kappa-Mens-Keldy-Slim-Joggers-Black/193707624742?hash=item2d19dfc926:g:GcIAAOSwzwhfhS0m,
"Kappa Men's Logo Cromen Slim T-Shirt, White",Brand New,ILS 35.47,Top,0,https://www.ebay.com/itm/Kappa-Mens-Logo-Cromen-Slim-T-Shirt-White/174436590676?hash=item289d3b2454:g:eQsAAOSwaKJfYCTI,
Barcelona 1996 - 1997 away football soccer shirt jersey Kappa size L,Pre-Owned,ILS 163.71,Top,0,https://www.ebay.com/itm/Barcelona-1996-1997-away-football-soccer-shirt-jersey-Kappa-size-L/264599855173?hash=item3d9b616045:g:glMAAOSwkYZd1veI,Does not apply
Mens Vintage 90s KAPPA Lugano Gara Official Pro Equipment Jacket Black Size XL,Pre-Owned,ILS 486.51,Top,0,https://www.ebay.com/itm/Mens-Vintage-90s-KAPPA-Lugano-Gara-Official-Pro-Equipment-Jacket-Black-Size-XL/174196022281?hash=item288ee45c09:g:8m0AAOSwVTpeTNoh,Does not apply
"Kappa Men's 222 Banda Hurtado Pullover Slim Hoodie, Red",Brand New,ILS 184.08,Top,0,https://www.ebay.com/itm/Kappa-Mens-222-Banda-Hurtado-Pullover-Slim-Hoodie-Red/184486153243?hash=item2af43b4c1b:g:ongAAOSwMhxfhR7G,
NEW MENS KAPPA AUTHENTIC ZALLARD BOTTOM ZIP FLEECE JOGGER SWEAT PANTS M,Brand New,ILS 229.17,Wat,0,https://www.ebay.com/itm/NEW-MENS-KAPPA-AUTHENTIC-ZALLARD-BOTTOM-ZIP-FLEECE-JOGGER-SWEAT-PANTS-M/114132218358?epid=25037125384&hash=item1a92cf71f6:g:ihgAAOSw0vpeWAwC,8016279267466
Kappa Polo Man Limited short Sleeve Jersey Blue Black White,Brand New,ILS 131.84,Top,0,https://www.ebay.com/itm/Kappa-Polo-Man-Limited-short-Sleeve-Jersey-Blue-Black-White/254814388666?hash=item3b541f01ba:g:nBYAAOSwNI5excb-,
Kappa Mens Tape T Shirt Short Sleeve Casual Sport Top,Brand New,ILS 49.44,Pre,0,https://www.ebay.com/itm/Kappa-Mens-Tape-T-Shirt-Short-Sleeve-Casual-Sport-Top/402404472269?hash=item5db12cf5cd:g:oo0AAOSwblBfT4vO,
KAPPA MENS TECHNICAL SKI JACKET 6CENTO-650 ORANGE,Brand New,ILS 404.44,Top,0,https://www.ebay.com/itm/KAPPA-MENS-TECHNICAL-SKI-JACKET-6CENTO-650-ORANGE/143685757039?hash=item217456a86f:g:IawAAOSw1vFfOdo8,
KAPPA Estessi Slim Fit Short Sleeve T-Shirt Black White Size Medium NEW! 304KPT0,Brand New,ILS 91.65,Wat,0,https://www.ebay.com/itm/KAPPA-Estessi-Slim-Fit-Short-Sleeve-T-Shirt-Black-White-Size-Medium-NEW-304KPT0/114449560477?hash=item1aa5b9b39d:g:pKUAAOSwnl1ffSMS,
Kappa Herren 222 Banda Astoria Druckknöpfe Retro Gerade Bein Trainingsanzug Hose,Brand New,ILS 127.03,Top,0,https://www.ebay.com/itm/Kappa-Herren-222-Banda-Astoria-Druckknopfe-Retro-Gerade-Bein-Trainingsanzug-Hose/143686410063?hash=item2174609f4f:g:xYMAAOSwnFleiyVe,Nicht zutreffend
New Kappa Streetwear Authentic Estessi Orange/White Mens Italy T Shirt RKAP-3,Brand New,ILS 101.47,Top,0,https://www.ebay.com/itm/New-Kappa-Streetwear-Authentic-Estessi-Orange-White-Mens-Italy-T-Shirt-RKAP-3/114555401617?hash=item1aac08b591:g:oAYAAOSwEflfyKsN,
"Kappa Men's 222 Banda Alanz Slim Joggers, Black",Brand New,ILS 114.29,Top,0,https://www.ebay.com/itm/Kappa-Mens-222-Banda-Alanz-Slim-Joggers-Black/174476553890?hash=item289f9ceea2:g:i58AAOSwoqZfhcXH,
Mens Kappa Jacket Big Logo size XXL,Pre-Owned,ILS 229.20,Wat,0,https://www.ebay.com/itm/Mens-Kappa-Jacket-Big-Logo-size-XXL/392589911068?hash=item5b682ea41c:g:fcIAAOSwRn9d9mMK,
Arc'teryx Kappa Hoodie Size S,Pre-Owned,"ILS 1,709.18",Top,0,https://www.ebay.com/itm/Arcteryx-Kappa-Hoodie-Size-S/124538164320?hash=item1cff0d9460:g:9I8AAOSw1tRgCUNy,NA
